pair_ID	gi_score	Zn_starvation_reg	Proteasome	PPI_overlap	PPI_total	Te_homolog_num	Ch_homolog_num	Localized_Golgi_to_ER	Localized_cytoplasm	Min_mRNA_halflife	Total_mRNA_halflife
YJR076C_YLR314C	-0.36619676	0	0	7.692307692	130	0	0	0	0	26	53
YJR077C_YKR052C	0.09014759	0	0	0	53	0	0	0	0	30	88
YJR077C_YLR348C	-0.01296024	0	0	0	14	0	0	0	0	23	81
YJR077C_YMR166C	0.0173411	0	0	0	53	0	0	0	0	30	88
YJR077C_YNL003C	0.0302432	0	0	0	53	0	0	0	0	31	89
YJR077C_YOR100C	0.00720964	0	0	0	13	0	0	0	0	58	118
YJR077C_YOR222W	-0.0341617	0	0	0	53	0	0	0	0	58	117
YJR077C_YPL134C	0.0136175	0	0	0	53	0	0	0	0	32	90
YJR077C_YPR011C	-0.00466541	0	0	0	53	0	0	0	0	23	81
YJR077C_YPR021C	-0.00729886	0	0	0	13	0	0	0	0	49	107
YJR091C_YLL013C	-0.005586	0	0	0	37	0	0	0	1	32	95
YJR091C_YPR042C	-0.0349375	0	0	8.695652174	23	0	0	0	1	45	108
YJR094W-A_YPR043W	-0.24376025	0	0	0	53	0	0	0	2	14	31
YJR095W_YKL120W	0.0119455	0	0	50	4	0	0	0	0	38	38
YJR095W_YKR052C	-0.02219259	0	0	0	53	0	0	0	0	38	38
YJR095W_YLR348C	0.01218024	0	0	66.66666667	3	0	0	0	0	38	38
YJR095W_YMR056C	-0.0229636	0	0	0	53	0	0	0	0	38	38
YJR095W_YMR166C	0.0064089	0	0	0	53	0	0	0	0	38	38
YJR095W_YMR241W	0.01521316	0	0	33.33333333	3	0	0	0	0	38	38
YJR095W_YNL003C	-0.0157432	0	0	0	53	0	0	0	0	38	38
YJR095W_YNL083W	-0.00325359	0	0	0	4	0	0	0	0	38	38
YJR095W_YOR100C	0.01737036	0	0	0	4	0	0	0	0	38	38
YJR095W_YOR222W	-0.0192883	0	0	0	53	0	0	0	0	38	38
YJR095W_YPL134C	0.0044325	0	0	0	53	0	0	0	0	38	38
YJR095W_YPR011C	0.03852041	0	0	0	53	0	0	0	0	38	38
YJR095W_YPR021C	-0.00287114	0	0	0	4	0	0	0	0	38	38
YJR095W_YPR058W	-0.02326009	0	0	0	53	0	0	0	0	38	38
YJR095W_YPR128C	0.00020026	0	0	25	8	0	0	0	0	38	38
YJR096W_YOR120W	-0.027847	0	0	0	53	0	0	0	2	59	151
YJR096W_YPL088W	0.018583	0	0	0	4	0	0	0	1	32	91
YJR097W_YLR090W	-0.02826274	0	0	0	53	0	0	0	1	9	43
YJR097W_YMR161W	0.02139	0	0	0	53	0	0	0	1	9	45
YJR097W_YMR214W	-0.0310166	0	0	0	53	0	0	0	1	9	29
YJR097W_YNL064C	-0.05438256	0	0	0	53	0	0	0	2	9	19
YJR097W_YNL077W	0.0293195	0	0	0	53	0	0	0	2	9	75
YJR116W_YPR114W	0.0073998	0	0	0	53	0	0	0	0	22	56
YJR119C_YMR075W	-0.019029	0	0	10	20	0	0	0	1	21	93
YJR125C_YLL038C	-0.0049386	0	0	0	53	0	0	0	0	38	38
YJR125C_YLR206W	0.0094245	0	0	1.639344262	61	0	0	0	0	38	91
YJR126C_YPL176C	0.01037725	0	0	0	4	0	0	0	0	34	82
YJR127C_YMR037C	0.05170275	0	0	0	53	0	0	0	1	33	72
YJR127C_YMR182C	0.0326074	0	0	0	53	0	0	0	0	38	38
YJR127C_YNL027W	0.0291929	0	0	0	53	0	0	0	1	37	76
YJR127C_YOR113W	-0.004874	0	0	0	53	0	0	0	0	39	95
YJR127C_YPL038W	0.06039515	0	0	0	53	0	0	0	1	27	66
YJR127C_YPL230W	-0.03601835	0	0	0	53	0	0	0	0	39	176
YJR127C_YPR022C	0.00751885	0	0	0	53	0	0	0	1	22	61
YJR127C_YPR186C	0.0198015	0	0	0	53	0	0	0	1	34	73
YJR129C_YNL024C	-0.0086031	0	0	0	7	0	0	0	2	38	38
YJR130C_YLL058W	0.0147264	0	0	0	53	0	0	0	1	38	38
YJR130C_YLR303W	0.013766	0	0	0	53	0	0	0	1	38	38
YJR130C_YML082W	-0.018121	0	0	0	53	0	0	0	2	38	38
YJR137C_YPR048W	-0.0006874	0	0	0	10	0	0	0	1	17	54
YJR143C_YOR321W	-0.0576725	0	0	0	5	0	0	0	0	22	48
YJR150C_YLL025W	-0.05037025	0	0	0	53	0	0	0	0	38	38
YJR150C_YLR037C	-0.0366693	0	0	0	53	0	0	0	0	38	38
YJR150C_YLR461W	0.0086475	0	0	0	53	0	0	0	0	38	38
YJR150C_YMR325W	-0.032599	0	0	0	53	0	0	0	0	38	38
YJR150C_YOL161C	0.013365	0	0	0	53	0	0	0	0	38	38
YJR150C_YPL282C	-0.0230165	0	0	0	53	0	0	0	0	38	38
YJR151C_YLL025W	-0.01021375	0	0	0	53	0	0	0	0	35	80
YJR151C_YLR037C	-0.0586315	0	0	0	53	0	0	0	0	45	121
YJR151C_YLR461W	0.0018125	0	0	0	53	0	0	0	0	38	38
YJR151C_YOR010C	0.05342025	0	0	0	53	0	0	0	0	45	108
YJR152W_YLL055W	-0.061676	0	0	0	53	0	0	0	0	33	113
YJR152W_YLR004C	-0.010936	0	0	0	53	0	0	0	0	38	38
YJR152W_YOL163W	0.04684	0	0	0	53	0	0	0	0	38	38
YJR155W_YPL088W	-0.00510475	0	0	0	53	0	0	0	0	32	82
YJR159W_YLR070C	0.0058475	0	0	0	53	0	0	0	0	38	38
YJR159W_YMR303C	0.0291275	0	0	0	53	0	0	0	1	38	38
YJR159W_YMR318C	0.0899525	0	0	0	53	0	0	0	1	38	38
YJR159W_YOL086C	0.0138375	0	0	0	53	0	0	0	0	38	38
YJR161C_YNR075W	-0.01955125	0	0	0	7	0	0	0	0	38	38
YKL005C_YPL181W	0.05402856	0	0	7.692307692	26	0	0	0	0	35	71
YKL009W_YLR340W	0.04420198	0	0	7.954545455	88	0	0	0	0	9	28
YKL015W_YLR014C	-0.026486	0	0	0	2	0	0	0	1	12	28
YKL015W_YOR380W	0.01171325	0	0	0	2	0	0	0	1	16	65
YKL015W_YPL248C	-0.027283	0	0	0	62	0	0	0	1	16	38
YKL017C_YLR430W	-0.00157066	0	0	0	53	0	0	0	1	30	68
YKL017C_YMR080C	-0.00873525	0	0	0	53	0	0	0	2	30	62
YKL018W_YPL151C	0.14050772	0	0	0	65	0	0	0	1	27	58
YKL021C_YMR116C	-0.0041241	0	0	1.886792453	53	0	0	0	0	38	38
YKL021C_YMR146C	0.05924146	0	0	0	55	0	0	0	0	38	38
YKL021C_YNL006W	0.01792822	0	0	0	58	0	0	0	0	38	38
YKL021C_YOR269W	-0.0397602	0	0	0	89	0	0	0	1	38	38
YKL021C_YPL151C	0.13166934	0	0	0	74	0	0	0	1	38	38
YKL021C_YPL183C	-0.2753421	0	0	0	46	0	0	0	1	38	38
YKL021C_YPR178W	-0.04867472	0	0	3.03030303	66	0	0	0	1	38	38
YKL032C_YMR072W	-0.00221	0	0	0	24	0	0	0	0	34	78
YKL034W_YOL013C	-0.02953205	0	0	1.851851852	54	0	0	0	0	37	79
YKL038W_YMR280C	-0.05217096	0	0	9.090909091	11	0	0	0	2	38	103
YKL043W_YMR016C	-0.0922968	0	0	0	8	0	0	0	0	19	78
YKL046C_YMR238W	-0.79583784	0	0	28.57142857	7	0	0	0	0	35	79
YKL048C_YLR096W	-0.0265007	0	0	0.826446281	121	0	0	0	0	33	77
YKL048C_YLR113W	-0.02380025	0	0	0	72	0	0	0	1	32	76
YKL048C_YLR248W	-0.00288705	0	0	0	64	0	0	0	1	44	92
YKL048C_YMR104C	-0.00461255	0	0	2.325581395	43	0	0	0	1	38	38
YKL048C_YMR139W	0.0419142	0	0	2.816901408	71	0	0	0	1	44	94
YKL048C_YMR291W	-0.00727795	0	0	7.317073171	41	0	0	0	1	44	108
YKL048C_YNL020C	0.01439455	0	0	0	50	0	0	0	0	27	71
YKL048C_YNR031C	0.00471795	0	0	0	43	0	0	0	1	29	73
YKL048C_YNR047W	0.03076275	0	0	0	33	0	0	0	1	44	98
YKL048C_YOL016C	0.08126275	0	0	0	78	0	0	0	1	41	85
YKL048C_YOL045W	-0.12126405	0	0	0	53	0	0	0	1	44	93
YKL048C_YOL113W	-0.0200697	0	0	0	79	0	0	0	0	43	87
YKL048C_YOL128C	0.00537125	0	0	3.921568627	51	0	0	0	0	38	82
YKL048C_YOR061W	-0.0601555	0	0	0	89	0	0	0	1	28	72
YKL048C_YOR231W	-0.00152175	0	0	11.53846154	52	0	0	0	0	44	89
YKL048C_YOR233W	-0.070556	0	0	3.389830508	59	0	0	0	0	29	73
YKL048C_YOR267C	0.06310475	0	0	1.219512195	82	0	0	0	1	40	84
YKL048C_YOR351C	0.1014678	0	0	2.272727273	88	0	0	0	0	38	38
YKL048C_YPL026C	-0.0098653	0	0	0	76	0	0	0	1	44	159
YKL048C_YPL140C	0.0297085	0	0	0	48	0	0	0	1	29	73
YKL048C_YPL141C	0.01210125	0	0	3.333333333	120	0	0	0	1	17	61
YKL048C_YPL150W	-0.07522995	0	0	1.492537313	67	0	0	0	0	41	85
YKL048C_YPL153C	0.0801214	0	0	2.173913043	138	0	0	0	0	38	82
YKL048C_YPL203W	-0.053495	0	0	1.923076923	104	0	0	0	0	44	92
YKL048C_YPL209C	0.0460988	0	0	2.752293578	109	0	0	0	0	17	61
YKL048C_YPL236C	-0.00377855	0	0	0	32	0	0	0	0	41	85
YKL048C_YPR054W	-0.00423405	0	0	0	45	0	0	0	0	38	38
YKL048C_YPR111W	-0.0449827	0	0	0	38	0	0	0	1	34	78
YKL048C_YPR161C	0.0377033	0	0	0	103	0	0	0	0	28	72
YKL050C_YMR031C	0.015192	0	0	0	26	0	0	0	0	30	86
YKL055C_YMR226C	0.0316676	0	0	0	53	0	0	0	1	38	38
YKL062W_YMR037C	-0.146621	0	0	20	5	0	0	0	1	33	98
YKL062W_YMR070W	0.0246854	0	0	0	3	0	0	0	0	22	87
YKL062W_YMR182C	-0.0018256	0	0	0	53	0	0	0	0	38	38
YKL062W_YNL027W	-0.0534876	0	0	0	3	0	0	0	1	37	102
YKL062W_YOR113W	0.018956	0	0	0	53	0	0	0	0	56	121
YKL062W_YPL038W	0.0101134	0	0	0	3	0	0	0	1	27	92
YKL062W_YPL230W	-0.0565926	0	0	0	53	0	0	0	0	65	202
YKL062W_YPR186C	-0.024866	0	0	0	53	0	0	0	1	34	99
YKL065C_YMR040W	0.0087928	0	0	0	53	0	0	0	0	33	98
YKL071W_YLR426W	0.183388	0	0	0	4	0	0	0	1	32	72
YKL071W_YMR226C	0.0070312	0	0	0	53	0	0	0	2	38	38
YKL072W_YMR053C	-0.09432851	0	0	5.084745763	59	0	0	0	0	38	38
YKL073W_YLL024C	0.1001325	0	0	3.278688525	61	0	1	0	1	8	30
YKL073W_YPL106C	0.05674	0	0	3.03030303	66	0	0	0	1	22	54
YKL079W_YPL155C	0.01659	0	0	0.980392157	102	0	0	0	1	29	61
YKL079W_YPR141C	-0.058819	0	0	4.464285714	112	0	0	0	1	21	50
YKL081W_YPL048W	-0.0594215	0	0	9.523809524	21	0	0	0	2	38	38
YKL085W_YOL126C	0.008044	0	0	0	53	0	0	0	0	37	81
YKL091C_YLR380W	-0.02696364	0	0	0	2	0	0	0	1	25	65
YKL091C_YMR079W	-0.00290616	0	0	0	11	0	0	0	2	26	66
YKL092C_YOL081W	0.03993441	0	0	0	25	0	0	0	2	35	91
YKL093W_YMR081C	0.04195775	0	0	0	53	0	0	0	0	38	38
YKL096W_YOR010C	0.0229961	0	0	0	53	0	0	0	0	26	89
YKL101W_YLL019C	0.0919336	0	0	0.833333333	120	0	0	0	0	38	38
YKL101W_YLR096W	0.00093646	0	0	1.630434783	184	0	0	0	0	33	70
YKL101W_YLR113W	-0.02655555	0	0	0.735294118	136	0	0	0	1	32	69
YKL101W_YLR248W	0.03958549	0	0	2.380952381	126	0	0	0	1	37	85
YKL101W_YMR104C	0.02775939	0	0	0.925925926	108	0	0	0	1	38	38
YKL101W_YMR139W	-0.02017676	0	0	4.545454545	132	0	0	0	1	37	87
YKL101W_YMR216C	0.02382591	0	0	5.797101449	138	0	0	0	1	37	80
YKL101W_YMR291W	-0.02416849	0	0	0.925925926	108	0	0	0	1	37	101
YKL101W_YNL020C	0.00764101	0	0	1.769911504	113	0	0	0	0	27	64
YKL101W_YNL154C	0.02586514	0	0	12.62798635	293	0	0	0	1	32	69
YKL101W_YNR031C	-0.05906351	0	0	1.886792453	106	0	0	0	1	29	66
YKL101W_YNR047W	-0.02293695	0	0	0	98	0	0	0	1	37	91
YKL101W_YOL016C	0.00086305	0	0	1.418439716	141	0	0	0	1	37	78
YKL101W_YOL045W	0.07383609	0	0	0.854700855	117	0	0	0	1	37	86
YKL101W_YOL113W	-0.04821534	0	0	5.882352941	136	0	0	0	0	37	80
YKL101W_YOL128C	0.01817175	0	0	2.608695652	115	0	0	0	0	37	75
YKL101W_YOR061W	0.0314079	0	0	1.315789474	152	0	0	0	1	28	65
YKL101W_YOR231W	-0.01841285	0	0	4.237288136	118	0	0	0	0	37	82
YKL101W_YOR233W	-0.0293032	0	0	5	120	0	0	0	0	29	66
YKL101W_YOR267C	0.02209545	0	0	3.496503497	143	0	0	0	1	37	77
YKL101W_YOR351C	0.03467716	0	0	3.333333333	150	0	0	0	0	38	38
YKL101W_YPL026C	-0.01890166	0	0	0	141	0	0	0	1	37	152
YKL101W_YPL031C	0.0404349	0	0	5.533596838	506	0	0	0	1	37	79
YKL101W_YPL042C	-0.00875575	0	0	0.724637681	138	0	0	0	0	32	69
YKL101W_YPL140C	0.0172087	0	0	0	113	0	0	0	1	29	66
YKL101W_YPL141C	-0.01796225	0	0	17.39130435	161	0	0	0	1	17	54
YKL101W_YPL150W	-0.08490289	0	0	9.016393443	122	0	0	0	0	37	78
YKL101W_YPL153C	0.01215108	0	0	8.421052632	190	0	0	0	0	37	75
YKL101W_YPL203W	-0.005849	0	0	2.395209581	167	0	0	0	0	37	85
YKL101W_YPL209C	0.06172536	0	0	8.588957055	163	0	0	0	0	17	54
YKL101W_YPL236C	0.00859419	0	0	0	97	0	0	0	0	37	78
YKL101W_YPR054W	0.00280209	0	0	0	110	0	0	0	0	38	38
YKL101W_YPR111W	-0.01296394	0	0	1.98019802	101	0	0	0	1	34	71
YKL101W_YPR161C	0.08466526	0	0	0.598802395	167	0	0	0	0	28	65
YKL104C_YMR084W	-0.0600855	0	0	0	53	0	0	0	0	38	38
YKL104C_YMR085W	-0.1342329	0	0	0	53	0	0	0	0	39	143
YKL104C_YMR300C	-0.08711808	0	0	0	6	0	0	0	1	35	74
YKL105C_YMR086W	-0.01580564	0	0	0	20	0	0	0	0	29	68
YKL106W_YLR027C	-0.0084416	0	0	0	53	0	0	0	0	28	57
YKL113C_YOR033C	-0.4876512	0	0	0	16	0	0	0	0	22	59
YKL116C_YLR096W	-0.0110744	0	0	3.225806452	124	0	0	0	1	33	66
YKL116C_YLR113W	-0.007898	0	0	1.298701299	77	0	0	0	2	32	65
YKL116C_YLR248W	0.0442764	0	0	6.060606061	66	0	0	0	2	33	81
YKL116C_YMR104C	-0.0057196	0	0	0	50	0	0	0	2	38	38
YKL116C_YMR291W	-0.0230564	0	0	2.040816327	49	0	0	0	2	33	97
YKL116C_YNL020C	-0.0130364	0	0	1.818181818	55	0	0	0	1	27	60
YKL116C_YNR031C	0.0722364	0	0	0	49	0	0	0	2	29	62
YKL116C_YNR047W	-0.043002	0	0	0	39	0	0	0	2	33	87
YKL116C_YOL016C	-0.040402	0	0	2.43902439	82	0	0	0	2	33	74
YKL116C_YOL045W	-0.0926076	0	0	0	59	0	0	0	2	33	82
YKL116C_YOL113W	0.0481776	0	0	7.594936709	79	0	0	0	1	33	76
YKL116C_YOR061W	-0.005256	0	0	1.063829787	94	0	0	0	2	28	61
YKL116C_YOR231W	0.008874	0	0	0	64	0	0	0	1	33	78
YKL116C_YOR233W	0.006048	0	0	6.349206349	63	0	0	0	1	29	62
YKL116C_YOR267C	-0.003438	0	0	3.488372093	86	0	0	0	2	33	73
YKL116C_YOR351C	0.0081776	0	0	1.052631579	95	0	0	0	1	38	38
YKL116C_YPL031C	0.053364	0	0	1.063829787	470	0	0	0	2	33	75
YKL116C_YPL042C	0.07323	0	0	0	80	0	0	0	1	32	65
YKL116C_YPL140C	0.008032	0	0	0	54	0	0	0	2	29	62
YKL116C_YPL141C	-0.00531	0	0	4	125	0	0	0	2	17	50
YKL116C_YPL150W	0.0603596	0	0	2.777777778	72	0	0	0	1	33	74
YKL116C_YPL153C	0.0075888	0	0	4.255319149	141	0	0	0	1	33	71
YKL116C_YPL203W	0.02216	0	0	1.818181818	110	0	0	0	1	33	81
YKL116C_YPL209C	-0.0199704	0	0	1.724137931	116	0	0	0	1	17	50
YKL116C_YPR054W	-0.0041476	0	0	0	51	0	0	0	1	38	38
YKL116C_YPR111W	0.0156816	0	0	0	44	0	0	0	2	33	67
YKL116C_YPR161C	-0.2324064	0	0	0	109	0	0	0	1	28	61
YKL120W_YLR348C	-0.021768	0	0	66.66666667	3	0	0	0	0	10	33
YKL120W_YMR056C	0.01652	0	0	0	53	0	0	0	0	10	66
YKL120W_YMR166C	-0.035955	0	0	0	53	0	0	0	0	10	40
YKL120W_YMR241W	-0.005362	0	0	33.33333333	3	0	0	0	0	10	38
YKL120W_YNL003C	0.02294	0	0	0	53	0	0	0	0	10	41
YKL120W_YOR100C	0.048498	0	0	0	4	0	0	0	0	10	70
YKL120W_YOR222W	0.039485	0	0	0	53	0	0	0	0	10	69
YKL120W_YPL134C	0.052725	0	0	0	53	0	0	0	0	10	42
YKL120W_YPR011C	-0.0213495	0	0	0	53	0	0	0	0	10	33
YKL120W_YPR021C	-0.067377	0	0	0	4	0	0	0	0	10	59
YKL120W_YPR058W	-0.0038745	0	0	0	53	0	0	0	0	10	34
YKL121W_YMR102C	-0.0189792	0	0	0	53	0	0	0	0	20	63
YKL124W_YMR171C	-0.07365685	0	0	0	4	0	0	0	0	38	38
YKL127W_YMR105C	-0.23344464	0	0	0	53	0	0	0	2	38	38
YKL129C_YMR109W	-0.93557265	0	0	48.38709677	62	0	0	0	1	31	71
YKL129C_YOR326W	0.0261764	0	0	2.469135802	81	0	0	0	2	30	70
YKL133C_YMR115W	-0.0303412	0	0	0	5	0	0	0	0	38	38
YKL139W_YLR096W	0.4686968	0	0	2.739726027	146	0	0	0	1	31	64
YKL139W_YLR113W	0.350306	0	0	1.01010101	99	0	0	0	2	31	63
YKL139W_YLR248W	-0.1116908	0	0	0	92	0	0	0	2	31	79
YKL139W_YMR104C	0.0346212	0	0	2.857142857	70	0	0	0	2	38	38
YKL139W_YMR139W	0.0065792	0	0	1	100	0	0	0	2	31	81
YKL139W_YMR216C	-0.0494972	0	0	3.80952381	105	0	0	0	2	31	74
YKL139W_YMR291W	0.0521508	0	0	1.408450704	71	0	0	0	2	31	95
YKL139W_YNR031C	-0.0867108	0	0	0	71	0	0	0	2	29	60
YKL139W_YNR047W	0.079594	0	0	0	61	0	0	0	2	31	85
YKL139W_YOL016C	0.103494	0	0	0	106	0	0	0	2	31	72
YKL139W_YOL045W	-0.0814428	0	0	6.578947368	76	0	0	0	2	31	80
YKL139W_YOL113W	-0.0366472	0	0	0.943396226	106	0	0	0	1	31	74
YKL139W_YOL128C	0.40279	0	0	2.53164557	79	0	0	0	1	31	69
YKL139W_YOR061W	0.505432	0	0	2.631578947	114	0	0	0	2	28	59
YKL139W_YOR231W	0.023222	0	0	6.172839506	81	0	0	0	1	31	76
YKL139W_YOR233W	0.049944	0	0	0	89	0	0	0	1	29	60
YKL139W_YOR267C	0.030286	0	0	3.738317757	107	0	0	0	2	31	71
YKL139W_YOR351C	-0.1057472	0	0	5.357142857	112	0	0	0	1	38	38
YKL139W_YPL026C	0.0812872	0	0	0	104	0	0	0	2	31	146
YKL139W_YPL031C	-0.077408	0	0	2.474226804	485	0	0	0	2	31	73
YKL139W_YPL042C	0.00839	0	0	4.081632653	98	0	0	0	1	31	63
YKL139W_YPL140C	0.051196	0	0	0	76	0	0	0	2	29	60
YKL139W_YPL141C	0.02607	0	0	3.401360544	147	0	0	0	2	17	48
YKL139W_YPL150W	0.0184988	0	0	2.127659574	94	0	0	0	1	31	72
YKL139W_YPL153C	-0.1912736	0	0	2.424242424	165	0	0	0	1	31	69
YKL139W_YPL203W	-0.02752	0	0	3.076923077	130	0	0	0	1	31	79
YKL139W_YPL209C	-0.0584912	0	0	2.189781022	137	0	0	0	1	17	48
YKL139W_YPR054W	-0.0117628	0	0	1.388888889	72	0	0	0	1	38	38
YKL139W_YPR111W	0.0295648	0	0	0	66	0	0	0	2	31	65
YKL139W_YPR161C	-0.2891992	0	0	7.37704918	122	0	0	0	1	28	59
YKL140W_YLR020C	-0.0061929	0	0	0	53	0	0	0	0	26	57
YKL145W_YLR397C	0.0089288	0	0	0	60	0	0	0	1	38	38
YKL145W_YMR089C	0.05876775	0	0	0	58	0	0	0	0	38	38
YKL145W_YOR259C	-0.35433225	0	0	4.918032787	61	0	0	0	0	38	38
YKL145W_YPL074W	0.0206004	0	0	0	61	0	0	0	1	38	38
YKL145W_YPR024W	-0.034617	0	0	0	60	0	0	0	0	38	38
YKL145W_YPR173C	-0.00587115	0	0	0	76	0	0	0	0	38	38
YKL146W_YNL101W	0.416084	0	0	10	30	0	0	0	0	34	76
YKL150W_YML087C	0.0140815	0	0	0	53	0	0	0	0	52	113
YKL150W_YML125C	-0.1441436	0	0	0	4	0	0	0	0	38	38
YKL157W_YNL045W	0.081407	0	0	0	15	0	0	0	2	40	94
YKL161C_YLL019C	-0.0070024	0	0	0	53	0	0	0	0	38	38
YKL161C_YLR096W	-0.01021314	0	0	2.586206897	116	0	0	0	0	23	56
YKL161C_YLR113W	-0.03798755	0	0	2.985074627	67	0	0	0	1	23	55
YKL161C_YLR248W	0.04430309	0	0	0	61	0	0	0	1	23	71
YKL161C_YMR104C	-0.01918701	0	0	0	41	0	0	0	1	38	38
YKL161C_YMR139W	-0.02039916	0	0	0	70	0	0	0	1	23	73
YKL161C_YMR216C	0.02914431	0	0	2.631578947	76	0	0	0	1	23	66
YKL161C_YNL020C	-0.00071659	0	0	0	47	0	0	0	0	23	50
YKL161C_YNR031C	0.02649409	0	0	0	40	0	0	0	1	23	52
YKL161C_YNR047W	-0.00430495	0	0	0	30	0	0	0	1	23	77
YKL161C_YOL016C	-0.03220495	0	0	0	75	0	0	0	1	23	64
YKL161C_YOL045W	-0.00870231	0	0	0	50	0	0	0	1	23	72
YKL161C_YOL113W	-0.03519694	0	0	0	76	0	0	0	0	23	66
YKL161C_YOL128C	0.01139175	0	0	2.040816327	49	0	0	0	0	23	61
YKL161C_YOR061W	0.0035039	0	0	0	86	0	0	0	1	23	51
YKL161C_YOR231W	-0.00939685	0	0	0	55	0	0	0	0	23	68
YKL161C_YOR233W	0.0028288	0	0	0	58	0	0	0	0	23	52
YKL161C_YOR267C	0.02920345	0	0	0	80	0	0	0	1	23	63
YKL161C_YPL026C	0.01329994	0	0	0	73	0	0	0	1	23	138
YKL161C_YPL031C	0.0289109	0	0	0.865800866	462	0	0	0	1	23	65
YKL161C_YPL042C	-0.01403575	0	0	2.898550725	69	0	0	0	0	23	55
YKL161C_YPL140C	-0.0316033	0	0	2.272727273	44	0	0	0	1	23	52
YKL161C_YPL141C	0.00769775	0	0	0.833333333	120	0	0	0	1	17	40
YKL161C_YPL150W	-0.02219649	0	0	0	65	0	0	0	0	23	64
YKL161C_YPL153C	0.03221028	0	0	0	138	0	0	0	0	23	61
YKL161C_YPL203W	0.017391	0	0	0.980392157	102	0	0	0	0	23	71
YKL161C_YPL209C	-0.04838824	0	0	0	109	0	0	0	0	17	40
YKL161C_YPR054W	-0.01309631	0	0	0	42	0	0	0	0	38	38
YKL161C_YPR111W	-0.01550954	0	0	0	35	0	0	0	1	23	57
YKL161C_YPR161C	-0.19307234	0	0	0	100	0	0	0	0	23	51
YKL166C_YLL019C	-0.0146096	0	0	3.937007874	127	0	0	0	1	38	38
YKL166C_YLR096W	-0.02975256	0	0	2.590673575	193	0	0	0	1	16	49
YKL166C_YLR113W	-0.0811502	0	0	0.680272109	147	0	0	0	2	16	48
YKL166C_YLR248W	0.02861236	0	0	2.941176471	136	0	0	0	2	16	64
YKL166C_YMR104C	-0.02164804	0	0	0	120	0	0	0	2	38	38
YKL166C_YMR139W	-0.01449664	0	0	1.360544218	147	0	0	0	2	16	66
YKL166C_YMR291W	0.02867564	0	0	0.840336134	119	0	0	0	2	16	80
YKL166C_YNL020C	0.02963364	0	0	0.8	125	0	0	0	1	16	43
YKL166C_YNL154C	-0.03940504	0	0	2.095808383	334	0	0	0	2	16	48
YKL166C_YNR031C	-0.08262364	0	0	0.847457627	118	0	0	0	2	16	45
YKL166C_YNR047W	-0.0578198	0	0	0	109	0	0	0	2	16	70
YKL166C_YOL016C	-0.0024198	0	0	1.315789474	152	0	0	0	2	16	57
YKL166C_YOL045W	-0.08020924	0	0	0.78125	128	0	0	0	2	16	65
YKL166C_YOL113W	0.03311224	0	0	2.649006623	151	0	0	0	1	16	59
YKL166C_YOL128C	0.024767	0	0	1.57480315	127	0	0	0	1	16	54
YKL166C_YOR061W	0.0131156	0	0	1.226993865	163	0	0	0	2	16	44
YKL166C_YOR231W	0.0378126	0	0	1.515151515	132	0	0	0	1	16	61
YKL166C_YOR233W	0.0241152	0	0	2.23880597	134	0	0	0	1	16	45
YKL166C_YOR267C	0.0099138	0	0	1.923076923	156	0	0	0	2	16	56
YKL166C_YOR351C	-0.00651776	0	0	3.75	160	0	0	0	1	38	38
YKL166C_YPL026C	-0.01270024	0	0	4.109589041	146	0	0	0	2	16	131
YKL166C_YPL031C	-0.0511564	0	0	4.807692308	520	0	0	0	2	16	58
YKL166C_YPL042C	-0.007143	0	0	1.351351351	148	0	0	0	1	16	48
YKL166C_YPL140C	0.0136868	0	0	0.81300813	123	0	0	0	2	16	45
YKL166C_YPL141C	-0.031309	0	0	2.040816327	196	0	0	0	2	16	33
YKL166C_YPL150W	-0.02488596	0	0	0.699300699	143	0	0	0	1	16	57
YKL166C_YPL153C	-0.01965888	0	0	1.401869159	214	0	0	0	1	16	54
YKL166C_YPL203W	0.083764	0	0	15.92356688	157	0	0	0	1	16	64
YKL166C_YPL204W	-0.10179064	0	0	3.731343284	268	0	0	0	2	16	52
YKL166C_YPL209C	-0.06645296	0	0	1.075268817	186	0	0	0	1	16	33
YKL166C_YPR054W	0.02081476	0	0	0	121	0	0	0	1	38	38
YKL166C_YPR111W	0.00316184	0	0	0.884955752	113	0	0	0	2	16	50
YKL166C_YPR161C	-0.30888936	0	0	0.561797753	178	0	0	0	1	16	44
YKL168C_YLL019C	-0.0292896	0	0	0	50	0	0	0	1	38	38
YKL168C_YLR096W	-0.00489056	0	0	0.869565217	115	0	0	0	1	33	77
YKL168C_YLR113W	-0.0261352	0	0	0	66	0	0	0	2	32	76
YKL168C_YLR248W	-0.01648464	0	0	0	58	0	0	0	2	44	92
YKL168C_YMR104C	-0.02541504	0	0	0	38	0	0	0	2	38	38
YKL168C_YMR139W	0.02363136	0	0	0	67	0	0	0	2	44	94
YKL168C_YMR291W	-0.01002736	0	0	0	38	0	0	0	2	44	108
YKL168C_YNL020C	0.01488064	0	0	4.761904762	42	0	0	0	1	27	71
YKL168C_YNR031C	-0.02232064	0	0	12.12121212	33	0	0	0	2	29	73
YKL168C_YNR047W	0.0144152	0	0	0	27	0	0	0	2	44	98
YKL168C_YOL016C	-0.0206848	0	0	1.408450704	71	0	0	0	2	41	85
YKL168C_YOL045W	-0.01968624	0	0	14.63414634	41	0	0	0	2	44	93
